"","Species","Region","Country","Origin"
"7291","Retama raetam","europe","Bulgaria","Unknown"
"7292","Retama raetam","europe","Corse","Unknown"
"7293","Retama raetam","europe","Kriti","Unknown"
"7294","Retama raetam","europe","Czechoslovakia","Unknown"
"7295","Retama raetam","europe","Denmark","Unknown"
"7296","Retama raetam","europe","Faroer","Unknown"
"7297","Retama raetam","europe","Finland","Unknown"
"7298","Retama raetam","europe","France","Unknown"
"7299","Retama raetam","europe","Germany","Unknown"
"7300","Retama raetam","europe","Greece","Unknown"
"7301","Retama raetam","europe","Ireland","Unknown"
"7302","Retama raetam","europe","Switzerland","Unknown"
"7303","Retama raetam","europe","Netherlands","Unknown"
"7304","Retama raetam","europe","Spain","Unknown"
"7305","Retama raetam","europe","Hungary","Unknown"
"7306","Retama raetam","europe","Iceland","Unknown"
"7307","Retama raetam","europe","Italy","Unknown"
"7308","Retama raetam","europe","Jugoslavia","Unknown"
"7309","Retama raetam","europe","Portugal","Unknown"
"7310","Retama raetam","europe","Norway","Unknown"
"7311","Retama raetam","europe","Poland","Unknown"
"7312","Retama raetam","europe","Romania","Unknown"
"7313","Retama raetam","europe","USSR","Unknown"
"7314","Retama raetam","europe","Sardegna","Unknown"
"7315","Retama raetam","europe","Svalbard","Unknown"
"7316","Retama raetam","europe","Sicilia","Unknown"
"7317","Retama raetam","europe","Sweden","Unknown"
"7318","Retama raetam","europe","Turkey","Unknown"
"7319","Retama raetam","europe","USSR_Northern_Division","Unknown"
"7320","Retama raetam","europe","USSR_Baltic_Division","Unknown"
"7321","Retama raetam","europe","USSR_Central_Division","Unknown"
"7322","Retama raetam","europe","USSR_South_western","Unknown"
"7323","Retama raetam","europe","USSR_Krym","Unknown"
"7324","Retama raetam","europe","USSRSouth_eastern_Division","Unknown"
"7325","Rhamnus cathartica","america","Continental US","Unknown"
"7326","Rhamnus cathartica","america","Alaska","Unknown"
"7327","Rhamnus cathartica","america","Canada","Unknown"
"7328","Rhamnus cathartica","america","Caribbean Territories","Unknown"
"7329","Rhamnus cathartica","america","Central Pacific Territories","Unknown"
"7330","Rhamnus cathartica","america","Hawaii","Unknown"
"7331","Rhamnus cathartica","america","Mexico","Unknown"
"7332","Rhamnus cathartica","europe","Albania","Unknown"
"7333","Rhamnus cathartica","europe","Austria","Unknown"
"7334","Rhamnus cathartica","europe","Azores","Unknown"
"7335","Rhamnus cathartica","europe","Belgium","Unknown"
"7336","Rhamnus cathartica","europe","Islas_Baleares","Unknown"
"7337","Rhamnus cathartica","europe","Britain","Unknown"
"7338","Rhamnus cathartica","europe","Bulgaria","Unknown"
"7339","Rhamnus cathartica","europe","Corse","Unknown"
"7340","Rhamnus cathartica","europe","Kriti","Unknown"
"7341","Rhamnus cathartica","europe","Czechoslovakia","Unknown"
"7342","Rhamnus cathartica","europe","Denmark","Unknown"
"7343","Rhamnus cathartica","europe","Faroer","Unknown"
"7344","Rhamnus cathartica","europe","Finland","Unknown"
"7345","Rhamnus cathartica","europe","France","Unknown"
"7346","Rhamnus cathartica","europe","Germany","Unknown"
"7347","Rhamnus cathartica","europe","Greece","Unknown"
"7348","Rhamnus cathartica","europe","Ireland","Unknown"
"7349","Rhamnus cathartica","europe","Switzerland","Unknown"
"7350","Rhamnus cathartica","europe","Netherlands","Unknown"
"7351","Rhamnus cathartica","europe","Spain","Unknown"
"7352","Rhamnus cathartica","europe","Hungary","Unknown"
"7353","Rhamnus cathartica","europe","Iceland","Unknown"
"7354","Rhamnus cathartica","europe","Italy","Unknown"
"7355","Rhamnus cathartica","europe","Jugoslavia","Unknown"
"7356","Rhamnus cathartica","europe","Portugal","Unknown"
"7357","Rhamnus cathartica","europe","Norway","Unknown"
"7358","Rhamnus cathartica","europe","Poland","Unknown"
"7359","Rhamnus cathartica","europe","Romania","Unknown"
"7360","Rhamnus cathartica","europe","USSR","Unknown"
"7361","Rhamnus cathartica","europe","Sardegna","Unknown"
"7362","Rhamnus cathartica","europe","Svalbard","Unknown"
"7363","Rhamnus cathartica","europe","Sicilia","Unknown"
"7364","Rhamnus cathartica","europe","Sweden","Unknown"
"7365","Rhamnus cathartica","europe","Turkey","Unknown"
"7366","Rhamnus cathartica","europe","USSR_Northern_Division","Unknown"
"7367","Rhamnus cathartica","europe","USSR_Baltic_Division","Unknown"
"7368","Rhamnus cathartica","europe","USSR_Central_Division","Unknown"
"7369","Rhamnus cathartica","europe","USSR_South_western","Unknown"
"7370","Rhamnus cathartica","europe","USSR_Krym","Unknown"
"7371","Rhamnus cathartica","europe","USSRSouth_eastern_Division","Unknown"
"7372","Rhamnus davurica","america","Continental US","Unknown"
"7373","Rhamnus davurica","america","Alaska","Unknown"
"7374","Rhamnus davurica","america","Canada","Unknown"
"7375","Rhamnus davurica","america","Caribbean Territories","Unknown"
"7376","Rhamnus davurica","america","Central Pacific Territories","Unknown"
"7377","Rhamnus davurica","america","Hawaii","Unknown"
"7378","Rhamnus davurica","america","Mexico","Unknown"
"7379","Rhamnus davurica","europe","Albania","Unknown"
"7380","Rhamnus davurica","europe","Austria","Unknown"
"7381","Rhamnus davurica","europe","Azores","Unknown"
"7382","Rhamnus davurica","europe","Belgium","Unknown"
"7383","Rhamnus davurica","europe","Islas_Baleares","Unknown"
"7384","Rhamnus davurica","europe","Britain","Unknown"
"7385","Rhamnus davurica","europe","Bulgaria","Unknown"
"7386","Rhamnus davurica","europe","Corse","Unknown"
"7387","Rhamnus davurica","europe","Kriti","Unknown"
"7388","Rhamnus davurica","europe","Czechoslovakia","Unknown"
"7389","Rhamnus davurica","europe","Denmark","Unknown"
"7390","Rhamnus davurica","europe","Faroer","Unknown"
"7391","Rhamnus davurica","europe","Finland","Unknown"
"7392","Rhamnus davurica","europe","France","Unknown"
"7393","Rhamnus davurica","europe","Germany","Unknown"
"7394","Rhamnus davurica","europe","Greece","Unknown"
"7395","Rhamnus davurica","europe","Ireland","Unknown"
"7396","Rhamnus davurica","europe","Switzerland","Unknown"
"7397","Rhamnus davurica","europe","Netherlands","Unknown"
"7398","Rhamnus davurica","europe","Spain","Unknown"
"7399","Rhamnus davurica","europe","Hungary","Unknown"
"7400","Rhamnus davurica","europe","Iceland","Unknown"
"7401","Rhamnus davurica","europe","Italy","Unknown"
"7402","Rhamnus davurica","europe","Jugoslavia","Unknown"
"7403","Rhamnus davurica","europe","Portugal","Unknown"
"7404","Rhamnus davurica","europe","Norway","Unknown"
"7405","Rhamnus davurica","europe","Poland","Unknown"
"7406","Rhamnus davurica","europe","Romania","Unknown"
"7407","Rhamnus davurica","europe","USSR","Unknown"
"7408","Rhamnus davurica","europe","Sardegna","Unknown"
"7409","Rhamnus davurica","europe","Svalbard","Unknown"
"7410","Rhamnus davurica","europe","Sicilia","Unknown"
"7411","Rhamnus davurica","europe","Sweden","Unknown"
"7412","Rhamnus davurica","europe","Turkey","Unknown"
"7413","Rhamnus davurica","europe","USSR_Northern_Division","Unknown"
"7414","Rhamnus davurica","europe","USSR_Baltic_Division","Unknown"
"7415","Rhamnus davurica","europe","USSR_Central_Division","Unknown"
"7416","Rhamnus davurica","europe","USSR_South_western","Unknown"
"7417","Rhamnus davurica","europe","USSR_Krym","Unknown"
"7418","Rhamnus davurica","europe","USSRSouth_eastern_Division","Unknown"
"7419","Robinia pseudoacacia","america","Continental US","Unknown"
"7420","Robinia pseudoacacia","america","Alaska","Unknown"
"7421","Robinia pseudoacacia","america","Canada","Unknown"
"7422","Robinia pseudoacacia","america","Caribbean Territories","Unknown"
"7423","Robinia pseudoacacia","america","Central Pacific Territories","Unknown"
"7424","Robinia pseudoacacia","america","Hawaii","Unknown"
"7425","Robinia pseudoacacia","america","Mexico","Unknown"
"7426","Robinia pseudoacacia","europe","Albania","Unknown"
"7427","Robinia pseudoacacia","europe","Austria","Unknown"
"7428","Robinia pseudoacacia","europe","Azores","Unknown"
"7429","Robinia pseudoacacia","europe","Belgium","Unknown"
"7430","Robinia pseudoacacia","europe","Islas_Baleares","Unknown"
"7431","Robinia pseudoacacia","europe","Britain","Unknown"
"7432","Robinia pseudoacacia","europe","Bulgaria","Unknown"
"7433","Robinia pseudoacacia","europe","Corse","Unknown"
"7434","Robinia pseudoacacia","europe","Kriti","Unknown"
"7435","Robinia pseudoacacia","europe","Czechoslovakia","Unknown"
"7436","Robinia pseudoacacia","europe","Denmark","Unknown"
"7437","Robinia pseudoacacia","europe","Faroer","Unknown"
"7438","Robinia pseudoacacia","europe","Finland","Unknown"
"7439","Robinia pseudoacacia","europe","France","Unknown"
"7440","Robinia pseudoacacia","europe","Germany","Unknown"
"7441","Robinia pseudoacacia","europe","Greece","Unknown"
"7442","Robinia pseudoacacia","europe","Ireland","Unknown"
"7443","Robinia pseudoacacia","europe","Switzerland","Unknown"
"7444","Robinia pseudoacacia","europe","Netherlands","Unknown"
"7445","Robinia pseudoacacia","europe","Spain","Unknown"
"7446","Robinia pseudoacacia","europe","Hungary","Unknown"
"7447","Robinia pseudoacacia","europe","Iceland","Unknown"
"7448","Robinia pseudoacacia","europe","Italy","Unknown"
"7449","Robinia pseudoacacia","europe","Jugoslavia","Unknown"
"7450","Robinia pseudoacacia","europe","Portugal","Unknown"
"7451","Robinia pseudoacacia","europe","Norway","Unknown"
"7452","Robinia pseudoacacia","europe","Poland","Unknown"
"7453","Robinia pseudoacacia","europe","Romania","Unknown"
"7454","Robinia pseudoacacia","europe","USSR","Unknown"
"7455","Robinia pseudoacacia","europe","Sardegna","Unknown"
"7456","Robinia pseudoacacia","europe","Svalbard","Unknown"
"7457","Robinia pseudoacacia","europe","Sicilia","Unknown"
"7458","Robinia pseudoacacia","europe","Sweden","Unknown"
"7459","Robinia pseudoacacia","europe","Turkey","Unknown"
"7460","Robinia pseudoacacia","europe","USSR_Northern_Division","Unknown"
"7461","Robinia pseudoacacia","europe","USSR_Baltic_Division","Unknown"
"7462","Robinia pseudoacacia","europe","USSR_Central_Division","Unknown"
"7463","Robinia pseudoacacia","europe","USSR_South_western","Unknown"
"7464","Robinia pseudoacacia","europe","USSR_Krym","Unknown"
"7465","Robinia pseudoacacia","europe","USSRSouth_eastern_Division","Unknown"
"7466","Rubus","america","Continental US","Unknown"
"7467","Rubus","america","Alaska","Unknown"
"7468","Rubus","america","Canada","Unknown"
"7469","Rubus","america","Caribbean Territories","Unknown"
"7470","Rubus","america","Central Pacific Territories","Unknown"
"7471","Rubus","america","Hawaii","Unknown"
"7472","Rubus","america","Mexico","Unknown"
"7473","Rubus","europe","Albania","Unknown"
"7474","Rubus","europe","Austria","Unknown"
"7475","Rubus","europe","Azores","Unknown"
"7476","Rubus","europe","Belgium","Unknown"
"7477","Rubus","europe","Islas_Baleares","Unknown"
"7478","Rubus","europe","Britain","Unknown"
"7479","Rubus","europe","Bulgaria","Unknown"
"7480","Rubus","europe","Corse","Unknown"
"7481","Rubus","europe","Kriti","Unknown"
"7482","Rubus","europe","Czechoslovakia","Unknown"
"7483","Rubus","europe","Denmark","Unknown"
"7484","Rubus","europe","Faroer","Unknown"
"7485","Rubus","europe","Finland","Unknown"
"7486","Rubus","europe","France","Unknown"
"7487","Rubus","europe","Germany","Unknown"
"7488","Rubus","europe","Greece","Unknown"
"7489","Rubus","europe","Ireland","Unknown"
"7490","Rubus","europe","Switzerland","Unknown"
"7491","Rubus","europe","Netherlands","Unknown"
"7492","Rubus","europe","Spain","Unknown"
"7493","Rubus","europe","Hungary","Unknown"
"7494","Rubus","europe","Iceland","Unknown"
"7495","Rubus","europe","Italy","Unknown"
"7496","Rubus","europe","Jugoslavia","Unknown"
"7497","Rubus","europe","Portugal","Unknown"
"7498","Rubus","europe","Norway","Unknown"
"7499","Rubus","europe","Poland","Unknown"
"7500","Rubus","europe","Romania","Unknown"
"7501","Rubus","europe","USSR","Unknown"
"7502","Rubus","europe","Sardegna","Unknown"
"7503","Rubus","europe","Svalbard","Unknown"
"7504","Rubus","europe","Sicilia","Unknown"
"7505","Rubus","europe","Sweden","Unknown"
"7506","Rubus","europe","Turkey","Unknown"
"7507","Rubus","europe","USSR_Northern_Division","Unknown"
"7508","Rubus","europe","USSR_Baltic_Division","Unknown"
"7509","Rubus","europe","USSR_Central_Division","Unknown"
"7510","Rubus","europe","USSR_South_western","Unknown"
"7511","Rubus","europe","USSR_Krym","Unknown"
"7512","Rubus","europe","USSRSouth_eastern_Division","Unknown"
"7513","Sagittaria latifolia","america","Continental US","Unknown"
"7514","Sagittaria latifolia","america","Alaska","Unknown"
"7515","Sagittaria latifolia","america","Canada","Unknown"
"7516","Sagittaria latifolia","america","Caribbean Territories","Unknown"
"7517","Sagittaria latifolia","america","Central Pacific Territories","Unknown"
"7518","Sagittaria latifolia","america","Hawaii","Unknown"
"7519","Sagittaria latifolia","america","Mexico","Unknown"
"7520","Sagittaria latifolia","europe","Albania","Unknown"
"7521","Sagittaria latifolia","europe","Austria","Unknown"
"7522","Sagittaria latifolia","europe","Azores","Unknown"
"7523","Sagittaria latifolia","europe","Belgium","Unknown"
"7524","Sagittaria latifolia","europe","Islas_Baleares","Unknown"
"7525","Sagittaria latifolia","europe","Britain","Unknown"
"7526","Sagittaria latifolia","europe","Bulgaria","Unknown"
"7527","Sagittaria latifolia","europe","Corse","Unknown"
"7528","Sagittaria latifolia","europe","Kriti","Unknown"
"7529","Sagittaria latifolia","europe","Czechoslovakia","Unknown"
"7530","Sagittaria latifolia","europe","Denmark","Unknown"
"7531","Sagittaria latifolia","europe","Faroer","Unknown"
"7532","Sagittaria latifolia","europe","Finland","Unknown"
"7533","Sagittaria latifolia","europe","France","Unknown"
"7534","Sagittaria latifolia","europe","Germany","Unknown"
"7535","Sagittaria latifolia","europe","Greece","Unknown"
"7536","Sagittaria latifolia","europe","Ireland","Unknown"
"7537","Sagittaria latifolia","europe","Switzerland","Unknown"
"7538","Sagittaria latifolia","europe","Netherlands","Unknown"
"7539","Sagittaria latifolia","europe","Spain","Unknown"
"7540","Sagittaria latifolia","europe","Hungary","Unknown"
"7541","Sagittaria latifolia","europe","Iceland","Unknown"
"7542","Sagittaria latifolia","europe","Italy","Unknown"
"7543","Sagittaria latifolia","europe","Jugoslavia","Unknown"
"7544","Sagittaria latifolia","europe","Portugal","Unknown"
"7545","Sagittaria latifolia","europe","Norway","Unknown"
"7546","Sagittaria latifolia","europe","Poland","Unknown"
"7547","Sagittaria latifolia","europe","Romania","Unknown"
"7548","Sagittaria latifolia","europe","USSR","Unknown"
"7549","Sagittaria latifolia","europe","Sardegna","Unknown"
"7550","Sagittaria latifolia","europe","Svalbard","Unknown"
"7551","Sagittaria latifolia","europe","Sicilia","Unknown"
"7552","Sagittaria latifolia","europe","Sweden","Unknown"
"7553","Sagittaria latifolia","europe","Turkey","Unknown"
"7554","Sagittaria latifolia","europe","USSR_Northern_Division","Unknown"
"7555","Sagittaria latifolia","europe","USSR_Baltic_Division","Unknown"
"7556","Sagittaria latifolia","europe","USSR_Central_Division","Unknown"
"7557","Sagittaria latifolia","europe","USSR_South_western","Unknown"
"7558","Sagittaria latifolia","europe","USSR_Krym","Unknown"
"7559","Sagittaria latifolia","europe","USSRSouth_eastern_Division","Unknown"
"7560","Salix caprea","america","Continental US","Unknown"
"7561","Salix caprea","america","Alaska","Unknown"
"7562","Salix caprea","america","Canada","Unknown"
"7563","Salix caprea","america","Caribbean Territories","Unknown"
"7564","Salix caprea","america","Central Pacific Territories","Unknown"
"7565","Salix caprea","america","Hawaii","Unknown"
"7566","Salix caprea","america","Mexico","Unknown"
"7567","Salix caprea","europe","Albania","Unknown"
"7568","Salix caprea","europe","Austria","Unknown"
"7569","Salix caprea","europe","Azores","Unknown"
"7570","Salix caprea","europe","Belgium","Unknown"
